,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
382,AMZN,2018-08-17 00:00:00+00:00,1882.22,1888.0,1855.55,1885.8,4104300,1882.22,1888.0,1855.55,1885.8,4104300,0.0,1.0
383,AMZN,2018-08-20 00:00:00+00:00,1876.71,1891.75,1866.06,1890.57,2862016,1876.71,1891.75,1866.06,1890.57,2862016,0.0,1.0
384,AMZN,2018-08-21 00:00:00+00:00,1883.42,1897.75,1874.4,1880.0,3105626,1883.42,1897.75,1874.4,1880.0,3105626,0.0,1.0
385,AMZN,2018-08-22 00:00:00+00:00,1904.9,1905.8,1876.64,1876.64,3080464,1904.9,1905.8,1876.64,1876.64,3080464,0.0,1.0
386,AMZN,2018-08-23 00:00:00+00:00,1902.9,1919.5,1900.76,1907.17,3562997,1902.9,1919.5,1900.76,1907.17,3562997,0.0,1.0
387,AMZN,2018-08-24 00:00:00+00:00,1905.39,1916.01,1902.54,1910.51,2800863,1905.39,1916.01,1902.54,1910.51,2800863,0.0,1.0
388,AMZN,2018-08-27 00:00:00+00:00,1927.68,1927.7,1909.28,1915.0,3569037,1927.68,1927.7,1909.28,1915.0,3569037,0.0,1.0
389,AMZN,2018-08-28 00:00:00+00:00,1932.82,1941.78,1928.82,1937.73,3100727,1932.82,1941.78,1928.82,1937.73,3100727,0.0,1.0
390,AMZN,2018-08-29 00:00:00+00:00,1998.1,1998.69,1948.94,1953.45,6531761,1998.1,1998.69,1948.94,1953.45,6531761,0.0,1.0
391,AMZN,2018-08-30 00:00:00+00:00,2002.38,2025.57,1986.9,1997.42,7277257,2002.38,2025.57,1986.9,1997.42,7277257,0.0,1.0
392,AMZN,2018-08-31 00:00:00+00:00,2012.71,2022.38,2004.74,2007.0,4204378,2012.71,2022.38,2004.74,2007.0,4204378,0.0,1.0
393,AMZN,2018-09-04 00:00:00+00:00,2039.51,2050.5,2013.0,2026.5,5721093,2039.51,2050.5,2013.0,2026.5,5721093,0.0,1.0
394,AMZN,2018-09-05 00:00:00+00:00,1994.82,2040.38,1989.89,2038.11,8220576,1994.82,2040.38,1989.89,2038.11,8220576,0.0,1.0
395,AMZN,2018-09-06 00:00:00+00:00,1958.31,2007.5,1935.21,2006.51,7488680,1958.31,2007.5,1935.21,2006.51,7488680,0.0,1.0
396,AMZN,2018-09-07 00:00:00+00:00,1952.07,1975.2,1937.35,1938.71,4892643,1952.07,1975.2,1937.35,1938.71,4892643,0.0,1.0
397,AMZN,2018-09-10 00:00:00+00:00,1939.01,1973.04,1931.52,1971.0,4544831,1939.01,1973.04,1931.52,1971.0,4544831,0.0,1.0
398,AMZN,2018-09-11 00:00:00+00:00,1987.15,1988.88,1917.0,1928.27,5033645,1987.15,1988.88,1917.0,1928.27,5033645,0.0,1.0
399,AMZN,2018-09-12 00:00:00+00:00,1990.0,2000.0,1962.44,1994.0,4414012,1990.0,2000.0,1962.44,1994.0,4414012,0.0,1.0
400,AMZN,2018-09-13 00:00:00+00:00,1989.87,2008.76,1982.03,2000.0,3621511,1989.87,2008.76,1982.03,2000.0,3621511,0.0,1.0
401,AMZN,2018-09-14 00:00:00+00:00,1970.19,1993.65,1959.22,1992.93,3642030,1970.19,1993.65,1959.22,1992.93,3642030,0.0,1.0
402,AMZN,2018-09-17 00:00:00+00:00,1908.03,1956.82,1887.41,1954.73,7050192,1908.03,1956.82,1887.41,1954.73,7050192,0.0,1.0
403,AMZN,2018-09-18 00:00:00+00:00,1941.05,1958.2,1915.44,1918.65,4268706,1941.05,1958.2,1915.44,1918.65,4268706,0.0,1.0
404,AMZN,2018-09-19 00:00:00+00:00,1926.42,1940.83,1904.9,1940.5,4056822,1926.42,1940.83,1904.9,1940.5,4056822,0.0,1.0
405,AMZN,2018-09-20 00:00:00+00:00,1944.3,1955.0,1932.25,1938.58,3154934,1944.3,1955.0,1932.25,1938.58,3154934,0.0,1.0
406,AMZN,2018-09-21 00:00:00+00:00,1915.01,1957.31,1910.5,1954.22,6855898,1915.01,1957.31,1910.5,1954.22,6855898,0.0,1.0
407,AMZN,2018-09-24 00:00:00+00:00,1934.36,1936.88,1865.0,1903.79,4213728,1934.36,1936.88,1865.0,1903.79,4213728,0.0,1.0
408,AMZN,2018-09-25 00:00:00+00:00,1974.55,1975.91,1938.85,1942.9,4538407,1974.55,1975.91,1938.85,1942.9,4538407,0.0,1.0
409,AMZN,2018-09-26 00:00:00+00:00,1974.85,1995.25,1961.52,1968.5,4313459,1974.85,1995.25,1961.52,1968.5,4313459,0.0,1.0
410,AMZN,2018-09-27 00:00:00+00:00,2012.98,2016.16,1988.58,1993.24,4329391,2012.98,2016.16,1988.58,1993.24,4329391,0.0,1.0
411,AMZN,2018-09-28 00:00:00+00:00,2003.0,2026.52,1996.46,2004.41,4085135,2003.0,2026.52,1996.46,2004.41,4085135,0.0,1.0
412,AMZN,2018-10-01 00:00:00+00:00,2004.36,2033.19,2003.6,2021.99,3468285,2004.36,2033.19,2003.6,2021.99,3468285,0.0,1.0
413,AMZN,2018-10-02 00:00:00+00:00,1971.31,2013.39,1965.77,1999.99,5400749,1971.31,2013.39,1965.77,1999.99,5400749,0.0,1.0
414,AMZN,2018-10-03 00:00:00+00:00,1952.76,1989.7,1949.81,1981.7,5253131,1952.76,1989.7,1949.81,1981.7,5253131,0.0,1.0
415,AMZN,2018-10-04 00:00:00+00:00,1909.42,1956.0,1896.57,1949.0,7256973,1909.42,1956.0,1896.57,1949.0,7256973,0.0,1.0
416,AMZN,2018-10-05 00:00:00+00:00,1889.65,1929.08,1862.83,1917.99,6822327,1889.65,1929.08,1862.83,1917.99,6822327,0.0,1.0
417,AMZN,2018-10-08 00:00:00+00:00,1864.42,1902.0,1830.66,1874.0,7393199,1864.42,1902.0,1830.66,1874.0,7393199,0.0,1.0
418,AMZN,2018-10-09 00:00:00+00:00,1870.32,1896.68,1852.32,1859.99,4772866,1870.32,1896.68,1852.32,1859.99,4772866,0.0,1.0
419,AMZN,2018-10-10 00:00:00+00:00,1755.25,1858.56,1754.41,1857.89,10988855,1755.25,1858.56,1754.41,1857.89,10988855,0.0,1.0
420,AMZN,2018-10-11 00:00:00+00:00,1719.36,1755.4,1685.1,1724.0,13935872,1719.36,1755.4,1685.1,1724.0,13935872,0.0,1.0
421,AMZN,2018-10-12 00:00:00+00:00,1788.61,1808.95,1742.53,1808.0,9444587,1788.61,1808.95,1742.53,1808.0,9444587,0.0,1.0
422,AMZN,2018-10-15 00:00:00+00:00,1760.95,1795.05,1734.23,1795.0,6437162,1760.95,1795.05,1734.23,1795.0,6437162,0.0,1.0
423,AMZN,2018-10-16 00:00:00+00:00,1819.96,1823.88,1761.55,1783.5,5859918,1819.96,1823.88,1761.55,1783.5,5859918,0.0,1.0
424,AMZN,2018-10-17 00:00:00+00:00,1831.73,1845.0,1807.0,1842.79,5295177,1831.73,1845.0,1807.0,1842.79,5295177,0.0,1.0
425,AMZN,2018-10-18 00:00:00+00:00,1770.72,1830.15,1767.87,1821.49,5873995,1770.72,1830.15,1767.87,1821.49,5873995,0.0,1.0
426,AMZN,2018-10-19 00:00:00+00:00,1764.03,1809.1,1753.0,1785.16,5907246,1764.03,1809.1,1753.0,1785.16,5907246,0.0,1.0
427,AMZN,2018-10-22 00:00:00+00:00,1789.3,1809.5,1756.0,1784.0,4500015,1789.3,1809.5,1756.0,1784.0,4500015,0.0,1.0
428,AMZN,2018-10-23 00:00:00+00:00,1768.7,1776.34,1714.0,1742.24,6723913,1768.7,1776.34,1714.0,1742.24,6723913,0.0,1.0
429,AMZN,2018-10-24 00:00:00+00:00,1664.2,1777.71,1656.56,1773.7,6928383,1664.2,1777.71,1656.56,1773.7,6928383,0.0,1.0
430,AMZN,2018-10-25 00:00:00+00:00,1782.17,1794.81,1692.01,1703.34,10285742,1782.17,1794.81,1692.01,1703.34,10285742,0.0,1.0
431,AMZN,2018-10-26 00:00:00+00:00,1642.81,1698.46,1603.0,1649.59,14963783,1642.81,1698.46,1603.0,1649.59,14963783,0.0,1.0
432,AMZN,2018-10-29 00:00:00+00:00,1538.88,1665.74,1495.0,1660.0,13866077,1538.88,1665.74,1495.0,1660.0,13866077,0.0,1.0
433,AMZN,2018-10-30 00:00:00+00:00,1530.42,1540.99,1476.36,1486.16,12460086,1530.42,1540.99,1476.36,1486.16,12460086,0.0,1.0
434,AMZN,2018-10-31 00:00:00+00:00,1598.01,1623.91,1565.09,1569.99,9390211,1598.01,1623.91,1565.09,1569.99,9390211,0.0,1.0
435,AMZN,2018-11-01 00:00:00+00:00,1665.53,1670.45,1598.44,1623.53,8135539,1665.53,1670.45,1598.44,1623.53,8135539,0.0,1.0
436,AMZN,2018-11-02 00:00:00+00:00,1665.53,1697.44,1651.83,1678.59,6955548,1665.53,1697.44,1651.83,1678.59,6955548,0.0,1.0
437,AMZN,2018-11-05 00:00:00+00:00,1627.8,1658.09,1596.36,1657.57,5624727,1627.8,1658.09,1596.36,1657.57,5624727,0.0,1.0
438,AMZN,2018-11-06 00:00:00+00:00,1642.81,1665.0,1614.55,1618.35,4257353,1642.81,1665.0,1614.55,1618.35,4257353,0.0,1.0
439,AMZN,2018-11-07 00:00:00+00:00,1755.49,1759.23,1664.08,1673.0,8192234,1755.49,1759.23,1664.08,1673.0,8192234,0.0,1.0
440,AMZN,2018-11-08 00:00:00+00:00,1754.91,1784.0,1725.11,1755.0,6534866,1754.91,1784.0,1725.11,1755.0,6534866,0.0,1.0
441,AMZN,2018-11-09 00:00:00+00:00,1712.43,1743.92,1701.87,1732.5,5902186,1712.43,1743.92,1701.87,1732.5,5902186,0.0,1.0
442,AMZN,2018-11-12 00:00:00+00:00,1636.85,1708.55,1630.01,1698.24,6806245,1636.85,1708.55,1630.01,1698.24,6806245,0.0,1.0
443,AMZN,2018-11-13 00:00:00+00:00,1631.17,1677.06,1613.75,1649.29,5933271,1631.17,1677.06,1613.75,1649.29,5933271,0.0,1.0
444,AMZN,2018-11-14 00:00:00+00:00,1599.01,1673.0,1597.07,1656.32,6486891,1599.01,1673.0,1597.07,1656.32,6486891,0.0,1.0
445,AMZN,2018-11-15 00:00:00+00:00,1619.44,1624.82,1546.51,1581.01,8427337,1619.44,1624.82,1546.51,1581.01,8427337,0.0,1.0
446,AMZN,2018-11-16 00:00:00+00:00,1593.41,1614.48,1573.12,1587.5,6066080,1593.41,1614.48,1573.12,1587.5,6066080,0.0,1.0
447,AMZN,2018-11-19 00:00:00+00:00,1512.29,1581.19,1503.36,1577.01,7789981,1512.29,1581.19,1503.36,1577.01,7789981,0.0,1.0
448,AMZN,2018-11-20 00:00:00+00:00,1495.46,1534.75,1420.0,1437.5,10878823,1495.46,1534.75,1420.0,1437.5,10878823,0.0,1.0
449,AMZN,2018-11-21 00:00:00+00:00,1516.73,1550.0,1515.0,1542.99,5716800,1516.73,1550.0,1515.0,1542.99,5716800,0.0,1.0
450,AMZN,2018-11-23 00:00:00+00:00,1502.06,1536.2,1501.81,1517.0,2707642,1502.06,1536.2,1501.81,1517.0,2707642,0.0,1.0
451,AMZN,2018-11-26 00:00:00+00:00,1581.33,1584.81,1524.22,1539.0,6257716,1581.33,1584.81,1524.22,1539.0,6257716,0.0,1.0
452,AMZN,2018-11-27 00:00:00+00:00,1581.42,1597.65,1558.01,1575.99,5783227,1581.42,1597.65,1558.01,1575.99,5783227,0.0,1.0
453,AMZN,2018-11-28 00:00:00+00:00,1677.75,1681.45,1601.21,1613.92,8458738,1677.75,1681.45,1601.21,1613.92,8458738,0.0,1.0
454,AMZN,2018-11-29 00:00:00+00:00,1673.57,1689.99,1652.33,1674.99,6613243,1673.57,1689.99,1652.33,1674.99,6613243,0.0,1.0
455,AMZN,2018-11-30 00:00:00+00:00,1690.17,1696.0,1666.5,1679.5,5761761,1690.17,1696.0,1666.5,1679.5,5761761,0.0,1.0
456,AMZN,2018-12-03 00:00:00+00:00,1772.36,1778.34,1730.0,1769.46,6862160,1772.36,1778.34,1730.0,1769.46,6862160,0.0,1.0
457,AMZN,2018-12-04 00:00:00+00:00,1668.4,1770.34,1665.0,1756.0,8694455,1668.4,1770.34,1665.0,1756.0,8694455,0.0,1.0
458,AMZN,2018-12-06 00:00:00+00:00,1699.19,1701.05,1609.85,1614.87,8789394,1699.19,1701.05,1609.85,1614.87,8789394,0.0,1.0
459,AMZN,2018-12-07 00:00:00+00:00,1629.13,1718.93,1625.46,1705.07,7576132,1629.13,1718.93,1625.46,1705.07,7576132,0.0,1.0
460,AMZN,2018-12-10 00:00:00+00:00,1641.03,1657.99,1590.87,1623.84,7494808,1641.03,1657.99,1590.87,1623.84,7494808,0.0,1.0
461,AMZN,2018-12-11 00:00:00+00:00,1643.24,1679.47,1619.6,1678.0,6244695,1643.24,1679.47,1619.6,1678.0,6244695,0.0,1.0
462,AMZN,2018-12-12 00:00:00+00:00,1663.54,1704.99,1660.27,1669.0,6597968,1663.54,1704.99,1660.27,1669.0,6597968,0.0,1.0
463,AMZN,2018-12-13 00:00:00+00:00,1658.38,1692.12,1641.5,1680.0,5271162,1658.38,1692.12,1641.5,1680.0,5271162,0.0,1.0
464,AMZN,2018-12-14 00:00:00+00:00,1591.91,1642.57,1585.0,1638.0,6367163,1591.91,1642.57,1585.0,1638.0,6367163,0.0,1.0
465,AMZN,2018-12-17 00:00:00+00:00,1520.91,1576.13,1505.01,1566.0,8829762,1520.91,1576.13,1505.01,1566.0,8829762,0.0,1.0
466,AMZN,2018-12-18 00:00:00+00:00,1551.48,1567.55,1523.01,1540.0,6522975,1551.48,1567.55,1523.01,1540.0,6522975,0.0,1.0
467,AMZN,2018-12-19 00:00:00+00:00,1495.08,1584.53,1483.18,1543.05,8792189,1495.08,1584.53,1483.18,1543.05,8792189,0.0,1.0
468,AMZN,2018-12-20 00:00:00+00:00,1460.83,1509.5,1432.69,1484.0,9991833,1460.83,1509.5,1432.69,1484.0,9991833,0.0,1.0
469,AMZN,2018-12-21 00:00:00+00:00,1377.45,1480.0,1363.96,1464.99,13640320,1377.45,1480.0,1363.96,1464.99,13640320,0.0,1.0
470,AMZN,2018-12-24 00:00:00+00:00,1343.96,1396.03,1307.0,1346.0,7219996,1343.96,1396.03,1307.0,1346.0,7219996,0.0,1.0
471,AMZN,2018-12-26 00:00:00+00:00,1470.9,1473.16,1363.01,1368.89,10411801,1470.9,1473.16,1363.01,1368.89,10411801,0.0,1.0
472,AMZN,2018-12-27 00:00:00+00:00,1461.64,1469.0,1390.31,1454.2,9722034,1461.64,1469.0,1390.31,1454.2,9722034,0.0,1.0
473,AMZN,2018-12-28 00:00:00+00:00,1478.02,1513.47,1449.0,1473.35,8828950,1478.02,1513.47,1449.0,1473.35,8828950,0.0,1.0
474,AMZN,2018-12-31 00:00:00+00:00,1501.97,1520.76,1487.0,1510.8,6954507,1501.97,1520.76,1487.0,1510.8,6954507,0.0,1.0
475,AMZN,2019-01-02 00:00:00+00:00,1539.13,1553.36,1460.93,1465.2,7983103,1539.13,1553.36,1460.93,1465.2,7983103,0.0,1.0
476,AMZN,2019-01-03 00:00:00+00:00,1500.28,1538.0,1497.11,1520.01,6975572,1500.28,1538.0,1497.11,1520.01,6975572,0.0,1.0
477,AMZN,2019-01-04 00:00:00+00:00,1575.39,1594.0,1518.31,1530.0,9182575,1575.39,1594.0,1518.31,1530.0,9182575,0.0,1.0
478,AMZN,2019-01-07 00:00:00+00:00,1629.51,1634.56,1589.18,1602.31,7993213,1629.51,1634.56,1589.18,1602.31,7993213,0.0,1.0
479,AMZN,2019-01-08 00:00:00+00:00,1656.58,1676.61,1616.61,1664.69,8881428,1656.58,1676.61,1616.61,1664.69,8881428,0.0,1.0
480,AMZN,2019-01-09 00:00:00+00:00,1659.42,1667.8,1641.4,1652.98,6348801,1659.42,1667.8,1641.4,1652.98,6348801,0.0,1.0
481,AMZN,2019-01-10 00:00:00+00:00,1656.22,1663.25,1621.62,1641.01,6507693,1656.22,1663.25,1621.62,1641.01,6507693,0.0,1.0
482,AMZN,2019-01-11 00:00:00+00:00,1640.56,1660.29,1636.22,1640.55,4686222,1640.56,1660.29,1636.22,1640.55,4686222,0.0,1.0
483,AMZN,2019-01-14 00:00:00+00:00,1617.21,1648.2,1595.15,1615.0,6005888,1617.21,1648.2,1595.15,1615.0,6005888,0.0,1.0
484,AMZN,2019-01-15 00:00:00+00:00,1674.56,1675.16,1626.01,1632.0,5998510,1674.56,1675.16,1626.01,1632.0,5998510,0.0,1.0
485,AMZN,2019-01-16 00:00:00+00:00,1683.78,1705.0,1675.88,1684.22,6366864,1683.78,1705.0,1675.88,1684.22,6366864,0.0,1.0
486,AMZN,2019-01-17 00:00:00+00:00,1693.22,1700.17,1677.5,1680.0,4208875,1693.22,1700.17,1677.5,1680.0,4208875,0.0,1.0
487,AMZN,2019-01-18 00:00:00+00:00,1696.2,1716.2,1691.54,1712.0,6020503,1696.2,1716.2,1691.54,1712.0,6020503,0.0,1.0
488,AMZN,2019-01-22 00:00:00+00:00,1632.17,1681.87,1610.2,1681.0,6416796,1632.17,1681.87,1610.2,1681.0,6416796,0.0,1.0
489,AMZN,2019-01-23 00:00:00+00:00,1640.02,1657.43,1612.0,1656.0,5225212,1640.02,1657.43,1612.0,1656.0,5225212,0.0,1.0
490,AMZN,2019-01-24 00:00:00+00:00,1654.93,1657.26,1631.78,1641.07,4089943,1654.93,1657.26,1631.78,1641.07,4089943,0.0,1.0
491,AMZN,2019-01-25 00:00:00+00:00,1670.57,1683.48,1661.61,1670.5,4959679,1670.57,1683.48,1661.61,1670.5,4959679,0.0,1.0
492,AMZN,2019-01-28 00:00:00+00:00,1637.89,1645.0,1614.09,1643.59,4837711,1637.89,1645.0,1614.09,1643.59,4837711,0.0,1.0
493,AMZN,2019-01-29 00:00:00+00:00,1593.88,1632.38,1590.72,1631.27,4632782,1593.88,1632.38,1590.72,1631.27,4632782,0.0,1.0
494,AMZN,2019-01-30 00:00:00+00:00,1670.43,1676.95,1619.68,1623.0,5783822,1670.43,1676.95,1619.68,1623.0,5783822,0.0,1.0
495,AMZN,2019-01-31 00:00:00+00:00,1718.73,1736.41,1679.08,1692.85,10910338,1718.73,1736.41,1679.08,1692.85,10910338,0.0,1.0
496,AMZN,2019-02-01 00:00:00+00:00,1626.23,1673.06,1622.01,1638.88,11506213,1626.23,1673.06,1622.01,1638.88,11506213,0.0,1.0
497,AMZN,2019-02-04 00:00:00+00:00,1633.31,1649.63,1613.5,1623.0,4929187,1633.31,1649.63,1613.5,1623.0,4929187,0.0,1.0
498,AMZN,2019-02-05 00:00:00+00:00,1658.81,1665.26,1642.5,1643.34,4453105,1658.81,1665.26,1642.5,1643.34,4453105,0.0,1.0
499,AMZN,2019-02-06 00:00:00+00:00,1640.26,1672.26,1633.34,1670.75,3939883,1640.26,1672.26,1633.34,1670.75,3939883,0.0,1.0
500,AMZN,2019-02-07 00:00:00+00:00,1614.37,1625.54,1592.91,1625.0,4626589,1614.37,1625.54,1592.91,1625.0,4626589,0.0,1.0
501,AMZN,2019-02-08 00:00:00+00:00,1588.22,1588.59,1566.76,1586.0,5657457,1588.22,1588.59,1566.76,1586.0,5657457,0.0,1.0
502,AMZN,2019-02-11 00:00:00+00:00,1591.0,1609.29,1586.0,1600.98,3317328,1591.0,1609.29,1586.0,1600.98,3317328,0.0,1.0
503,AMZN,2019-02-12 00:00:00+00:00,1638.01,1639.39,1598.88,1604.0,4858604,1638.01,1639.39,1598.88,1604.0,4858604,0.0,1.0
504,AMZN,2019-02-13 00:00:00+00:00,1640.0,1656.38,1637.11,1647.0,3560321,1640.0,1656.38,1637.11,1647.0,3560321,0.0,1.0
505,AMZN,2019-02-14 00:00:00+00:00,1622.65,1637.9,1606.06,1624.5,4120524,1622.65,1637.9,1606.06,1624.5,4120524,0.0,1.0
506,AMZN,2019-02-15 00:00:00+00:00,1607.95,1628.91,1604.5,1627.86,4343893,1607.95,1628.91,1604.5,1627.86,4343893,0.0,1.0
507,AMZN,2019-02-19 00:00:00+00:00,1627.58,1634.0,1600.56,1601.0,3681656,1627.58,1634.0,1600.56,1601.0,3681656,0.0,1.0
508,AMZN,2019-02-20 00:00:00+00:00,1622.1,1634.93,1610.12,1630.0,3337589,1622.1,1634.93,1610.12,1630.0,3337589,0.0,1.0
509,AMZN,2019-02-21 00:00:00+00:00,1619.44,1623.56,1600.91,1619.85,3483392,1619.44,1623.56,1600.91,1619.85,3483392,0.0,1.0
510,AMZN,2019-02-22 00:00:00+00:00,1631.56,1634.94,1621.17,1623.5,3096191,1631.56,1634.94,1621.17,1623.5,3096191,0.0,1.0
511,AMZN,2019-02-25 00:00:00+00:00,1633.0,1654.6,1630.39,1641.45,3184462,1633.0,1654.6,1630.39,1641.45,3184462,0.0,1.0
512,AMZN,2019-02-26 00:00:00+00:00,1636.4,1639.99,1616.13,1625.98,2665815,1636.4,1639.99,1616.13,1625.98,2665815,0.0,1.0
513,AMZN,2019-02-27 00:00:00+00:00,1641.09,1641.81,1615.1,1628.18,3148824,1641.09,1641.81,1615.1,1628.18,3148824,0.0,1.0
514,AMZN,2019-02-28 00:00:00+00:00,1639.83,1651.77,1633.83,1635.25,3025891,1639.83,1651.77,1633.83,1635.25,3025891,0.0,1.0
515,AMZN,2019-03-01 00:00:00+00:00,1671.73,1674.26,1651.0,1655.13,4974877,1671.73,1674.26,1651.0,1655.13,4974877,0.0,1.0
516,AMZN,2019-03-04 00:00:00+00:00,1696.17,1709.43,1674.36,1685.0,6167358,1696.17,1709.43,1674.36,1685.0,6167358,0.0,1.0
517,AMZN,2019-03-05 00:00:00+00:00,1692.43,1707.8,1689.01,1702.95,3681522,1692.43,1707.8,1689.01,1702.95,3681522,0.0,1.0
518,AMZN,2019-03-06 00:00:00+00:00,1668.95,1697.75,1668.28,1695.97,3996001,1668.95,1697.75,1668.28,1695.97,3996001,0.0,1.0
519,AMZN,2019-03-07 00:00:00+00:00,1625.95,1669.75,1620.51,1667.37,4957017,1625.95,1669.75,1620.51,1667.37,4957017,0.0,1.0
520,AMZN,2019-03-08 00:00:00+00:00,1620.8,1622.72,1586.57,1604.01,4667014,1620.8,1622.72,1586.57,1604.01,4667014,0.0,1.0
521,AMZN,2019-03-11 00:00:00+00:00,1670.62,1672.29,1626.01,1626.12,3876352,1670.62,1672.29,1626.01,1626.12,3876352,0.0,1.0
522,AMZN,2019-03-12 00:00:00+00:00,1673.1,1684.27,1660.98,1669.0,3614498,1673.1,1684.27,1660.98,1669.0,3614498,0.0,1.0
523,AMZN,2019-03-13 00:00:00+00:00,1690.81,1700.0,1679.35,1683.0,3552041,1690.81,1700.0,1679.35,1683.0,3552041,0.0,1.0
524,AMZN,2019-03-14 00:00:00+00:00,1686.22,1702.0,1684.34,1691.2,2946618,1686.22,1702.0,1684.34,1691.2,2946618,0.0,1.0
525,AMZN,2019-03-15 00:00:00+00:00,1712.36,1718.8,1693.13,1703.0,7550870,1712.36,1718.8,1693.13,1703.0,7550870,0.0,1.0
526,AMZN,2019-03-18 00:00:00+00:00,1742.15,1750.0,1712.63,1712.7,5429058,1742.15,1750.0,1712.63,1712.7,5429058,0.0,1.0
527,AMZN,2019-03-19 00:00:00+00:00,1761.85,1784.16,1753.51,1753.51,6364161,1761.85,1784.16,1753.51,1753.51,6364161,0.0,1.0
528,AMZN,2019-03-20 00:00:00+00:00,1797.27,1799.5,1767.03,1769.94,6265633,1797.27,1799.5,1767.03,1769.94,6265633,0.0,1.0
529,AMZN,2019-03-21 00:00:00+00:00,1819.26,1823.75,1787.28,1796.26,5767797,1819.26,1823.75,1787.28,1796.26,5767797,0.0,1.0
530,AMZN,2019-03-22 00:00:00+00:00,1764.77,1818.98,1763.11,1810.17,6362983,1764.77,1818.98,1763.11,1810.17,6362983,0.0,1.0
531,AMZN,2019-03-25 00:00:00+00:00,1774.26,1782.68,1747.5,1757.79,5103803,1774.26,1782.68,1747.5,1757.79,5103803,0.0,1.0
532,AMZN,2019-03-26 00:00:00+00:00,1783.76,1805.77,1773.36,1793.0,4865880,1783.76,1805.77,1773.36,1793.0,4865880,0.0,1.0
533,AMZN,2019-03-27 00:00:00+00:00,1765.7,1787.5,1745.68,1784.13,4324801,1765.7,1787.5,1745.68,1784.13,4324801,0.0,1.0
534,AMZN,2019-03-28 00:00:00+00:00,1773.42,1777.93,1753.47,1770.0,3042958,1773.42,1777.93,1753.47,1770.0,3042958,0.0,1.0
535,AMZN,2019-03-29 00:00:00+00:00,1780.75,1792.86,1776.63,1786.58,3320793,1780.75,1792.86,1776.63,1786.58,3320793,0.0,1.0
536,AMZN,2019-04-01 00:00:00+00:00,1814.19,1815.67,1798.73,1800.11,4238752,1814.19,1815.67,1798.73,1800.11,4238752,0.0,1.0
537,AMZN,2019-04-02 00:00:00+00:00,1813.98,1820.0,1805.12,1811.02,3448115,1813.98,1820.0,1805.12,1811.02,3448115,0.0,1.0
538,AMZN,2019-04-03 00:00:00+00:00,1820.7,1830.0,1809.62,1826.72,3980590,1820.7,1830.0,1809.62,1826.72,3980590,0.0,1.0
539,AMZN,2019-04-04 00:00:00+00:00,1818.86,1828.75,1804.2,1820.65,3623867,1818.86,1828.75,1804.2,1820.65,3623867,0.0,1.0
540,AMZN,2019-04-05 00:00:00+00:00,1837.28,1838.58,1825.19,1829.0,3640476,1837.28,1838.58,1825.19,1829.0,3640476,0.0,1.0
541,AMZN,2019-04-08 00:00:00+00:00,1849.86,1850.2,1825.11,1833.23,3752841,1849.86,1850.2,1825.11,1833.23,3752841,0.0,1.0
542,AMZN,2019-04-09 00:00:00+00:00,1835.84,1853.09,1831.78,1845.49,3714368,1835.84,1853.09,1831.78,1845.49,3714368,0.0,1.0
543,AMZN,2019-04-10 00:00:00+00:00,1847.33,1848.0,1828.81,1841.0,2963973,1847.33,1848.0,1828.81,1841.0,2963973,0.0,1.0
544,AMZN,2019-04-11 00:00:00+00:00,1844.07,1849.95,1840.31,1848.7,2654842,1844.07,1849.95,1840.31,1848.7,2654842,0.0,1.0
545,AMZN,2019-04-12 00:00:00+00:00,1843.06,1851.5,1841.3,1848.4,3114413,1843.06,1851.5,1841.3,1848.4,3114413,0.0,1.0
546,AMZN,2019-04-15 00:00:00+00:00,1844.87,1846.85,1818.9,1842.0,3724423,1844.87,1846.85,1818.9,1842.0,3724423,0.0,1.0
547,AMZN,2019-04-16 00:00:00+00:00,1863.04,1869.77,1848.0,1851.35,3044618,1863.04,1869.77,1848.0,1851.35,3044618,0.0,1.0
548,AMZN,2019-04-17 00:00:00+00:00,1864.82,1876.47,1860.44,1872.99,2893517,1864.82,1876.47,1860.44,1872.99,2893517,0.0,1.0
549,AMZN,2019-04-18 00:00:00+00:00,1861.69,1870.82,1859.48,1868.79,2749882,1861.69,1870.82,1859.48,1868.79,2749882,0.0,1.0
550,AMZN,2019-04-22 00:00:00+00:00,1887.31,1888.42,1845.64,1855.4,3373807,1887.31,1888.42,1845.64,1855.4,3373807,0.0,1.0
551,AMZN,2019-04-23 00:00:00+00:00,1923.77,1929.26,1889.58,1891.2,4640441,1923.77,1929.26,1889.58,1891.2,4640441,0.0,1.0
552,AMZN,2019-04-24 00:00:00+00:00,1901.75,1929.69,1898.16,1925.0,3675781,1901.75,1929.69,1898.16,1925.0,3675781,0.0,1.0
553,AMZN,2019-04-25 00:00:00+00:00,1902.25,1922.45,1900.31,1917.0,6099101,1902.25,1922.45,1900.31,1917.0,6099101,0.0,1.0
554,AMZN,2019-04-26 00:00:00+00:00,1950.63,1951.0,1898.0,1929.0,8432563,1950.63,1951.0,1898.0,1929.0,8432563,0.0,1.0
555,AMZN,2019-04-29 00:00:00+00:00,1938.43,1956.34,1934.09,1949.0,4021255,1938.43,1956.34,1934.09,1949.0,4021255,0.0,1.0
